IdUbigeo,Distrito,Provincia,Departamento,PAIS,PAIS_DPTO,PAIS_DPTO_PROV,PAIS_DPTO_PROV_DIST
051120605,Pampa Hermosa,Satipo,Junín,Peru,Peru Junín,Peru Junín Satipo,Peru Junín Satipo Pampa Hermosa
051120606,Pangoa,Satipo,Junín,Peru,Peru Junín,Peru Junín Satipo,Peru Junín Satipo Pangoa
051120607,Río Negro,Satipo,Junín,Peru,Peru Junín,Peru Junín Satipo,Peru Junín Satipo Río Negro
051120608,Río Tambo,Satipo,Junín,Peru,Peru Junín,Peru Junín Satipo,Peru Junín Satipo Río Tambo
051120609,Vizcatan del Ene,Satipo,Junín,Peru,Peru Junín,Peru Junín Satipo,Peru Junín Satipo Vizcatan del Ene
051120700,,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma 
051120701,Tarma,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Tarma
051120702,Acobamba,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Acobamba
051120703,Huaricolca,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Huaricolca
051120704,Huasahuasi,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Huasahuasi
051120705,La Unión,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma La Unión
051120706,Palca,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Palca
051120707,Palcamayo,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Palcamayo
051120708,San Pedro de Cajas,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma San Pedro de Cajas
051120709,Tapo,Tarma,Junín,Peru,Peru Junín,Peru Junín Tarma,Peru Junín Tarma Tapo
051120800,,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli 
051120801,La Oroya,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli La Oroya
051120802,Chacapalpa,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Chacapalpa
051120803,Huay-Huay,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Huay-Huay
051120804,Marcapomacocha,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Marcapomacocha
051120805,Morococha,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Morococha
051120806,Paccha,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Paccha
051120807,Santa Bárbara de Carhuacayan,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Santa Bárbara de Carhuacayan
051120808,Santa Rosa de Sacco,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Santa Rosa de Sacco
051120809,Suitucancha,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Suitucancha
051120810,Yauli,Yauli,Junín,Peru,Peru Junín,Peru Junín Yauli,Peru Junín Yauli Yauli
051120900,,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca 
051120901,Chupaca,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Chupaca
051120902,Ahuac,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Ahuac
051120903,Chongos Bajo,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Chongos Bajo
051120904,Huachac,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Huachac
051120905,Huamancaca Chico,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Huamancaca Chico
051120906,San Juan de Iscos,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca San Juan de Iscos
051120907,San Juan de Jarpa,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca San Juan de Jarpa
051120908,Tres de Diciembre,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Tres de Diciembre
051120909,Yanacancha,Chupaca,Junín,Peru,Peru Junín,Peru Junín Chupaca,Peru Junín Chupaca Yanacancha
051130000,,,La Libertad,Peru,Peru La Libertad,Peru La Libertad ,Peru La Libertad  
051130100,,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo 
051130101,Trujillo,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Trujillo
051130102,El Porvenir,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo El Porvenir
051130103,Florencia de Mora,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Florencia de Mora
051130104,Huanchaco,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Huanchaco
051130105,La Esperanza,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo La Esperanza
051130106,Laredo,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Laredo
051130107,Moche,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Moche
051130108,Poroto,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Poroto
051130109,Salaverry,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Salaverry
051130110,Simbal,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Simbal
051130111,Victor Larco Herrera,Trujillo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Trujillo,Peru La Libertad Trujillo Victor Larco Herrera
051130200,,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope 
051130201,Ascope,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Ascope
051130202,Chicama,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Chicama
051130203,Chocope,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Chocope
051130204,Magdalena de Cao,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Magdalena de Cao
051130205,Paijan,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Paijan
051130206,Rázuri,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Rázuri
051130207,Santiago de Cao,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Santiago de Cao
051130208,Casa Grande,Ascope,La Libertad,Peru,Peru La Libertad,Peru La Libertad Ascope,Peru La Libertad Ascope Casa Grande
051130300,,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar 
051130301,Bolívar,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Bolívar
051130302,Bambamarca,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Bambamarca
051130303,Condormarca,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Condormarca
051130304,Longotea,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Longotea
051130305,Uchumarca,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Uchumarca
051130306,Ucuncha,Bolívar,La Libertad,Peru,Peru La Libertad,Peru La Libertad Bolívar,Peru La Libertad Bolívar Ucuncha
051130400,,Chepén,La Libertad,Peru,Peru La Libertad,Peru La Libertad Chepén,Peru La Libertad Chepén 
051130401,Chepen,Chepén,La Libertad,Peru,Peru La Libertad,Peru La Libertad Chepén,Peru La Libertad Chepén Chepen
051130402,Pacanga,Chepén,La Libertad,Peru,Peru La Libertad,Peru La Libertad Chepén,Peru La Libertad Chepén Pacanga
051130403,Pueblo Nuevo,Chepén,La Libertad,Peru,Peru La Libertad,Peru La Libertad Chepén,Peru La Libertad Chepén Pueblo Nuevo
051130500,,Julcán,La Libertad,Peru,Peru La Libertad,Peru La Libertad Julcán,Peru La Libertad Julcán 
051130501,Julcan,Julcán,La Libertad,Peru,Peru La Libertad,Peru La Libertad Julcán,Peru La Libertad Julcán Julcan
051130502,Calamarca,Julcán,La Libertad,Peru,Peru La Libertad,Peru La Libertad Julcán,Peru La Libertad Julcán Calamarca
051130503,Carabamba,Julcán,La Libertad,Peru,Peru La Libertad,Peru La Libertad Julcán,Peru La Libertad Julcán Carabamba
051130504,Huaso,Julcán,La Libertad,Peru,Peru La Libertad,Peru La Libertad Julcán,Peru La Libertad Julcán Huaso
051130600,,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco 
051130601,Otuzco,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Otuzco
051130602,Agallpampa,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Agallpampa
051130604,Charat,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Charat
051130605,Huaranchal,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Huaranchal
051130606,La Cuesta,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco La Cuesta
051130608,Mache,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Mache
051130610,Paranday,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Paranday
051130611,Salpo,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Salpo
051130613,Sinsicap,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Sinsicap
051130614,Usquil,Otuzco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Otuzco,Peru La Libertad Otuzco Usquil
051130700,,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo 
051130701,San Pedro de Lloc,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo San Pedro de Lloc
051130702,Guadalupe,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo Guadalupe
051130703,Jequetepeque,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo Jequetepeque
051130704,Pacasmayo,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo Pacasmayo
051130705,San José,Pacasmayo,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pacasmayo,Peru La Libertad Pacasmayo San José
051130800,,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz 
051130801,Tayabamba,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Tayabamba
051130802,Buldibuyo,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Buldibuyo
051130803,Chillia,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Chillia
051130804,Huancaspata,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Huancaspata
051130805,Huaylillas,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Huaylillas
051130806,Huayo,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Huayo
051130807,Ongon,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Ongon
051130808,Parcoy,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Parcoy
051130809,Pataz,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Pataz
051130810,Pias,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Pias
051130811,Santiago de Challas,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Santiago de Challas
051130812,Taurija,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Taurija
051130813,Urpay,Pataz,La Libertad,Peru,Peru La Libertad,Peru La Libertad Pataz,Peru La Libertad Pataz Urpay
051130900,,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion 
051130901,Huamachuco,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Huamachuco
051130902,Chugay,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Chugay
051130903,Cochorco,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Cochorco
051130904,Curgos,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Curgos
051130905,Marcabal,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Marcabal
051130906,Sanagoran,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Sanagoran
051130907,Sarin,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Sarin
051130908,Sartimbamba,Sánchez Carrion,La Libertad,Peru,Peru La Libertad,Peru La Libertad Sánchez Carrion,Peru La Libertad Sánchez Carrion Sartimbamba
051131000,,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco 
051131001,Santiago de Chuco,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Santiago de Chuco
051131002,Angasmarca,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Angasmarca
051131003,Cachicadan,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Cachicadan
051131004,Mollebamba,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Mollebamba
051131005,Mollepata,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Mollepata
051131006,Quiruvilca,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Quiruvilca
051131007,Santa Cruz de Chuca,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Santa Cruz de Chuca
051131008,Sitabamba,Santiago de Chuco,La Libertad,Peru,Peru La Libertad,Peru La Libertad Santiago de Chuco,Peru La Libertad Santiago de Chuco Sitabamba
051131100,,Gran Chimú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Gran Chimú,Peru La Libertad Gran Chimú 
051131101,Cascas,Gran Chimú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Gran Chimú,Peru La Libertad Gran Chimú Cascas
051131102,Lucma,Gran Chimú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Gran Chimú,Peru La Libertad Gran Chimú Lucma
051131103,Marmot,Gran Chimú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Gran Chimú,Peru La Libertad Gran Chimú Marmot
051131104,Sayapullo,Gran Chimú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Gran Chimú,Peru La Libertad Gran Chimú Sayapullo
051131200,,Virú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Virú,Peru La Libertad Virú 
051131201,Viru,Virú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Virú,Peru La Libertad Virú Viru
051131202,Chao,Virú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Virú,Peru La Libertad Virú Chao
051131203,Guadalupito,Virú,La Libertad,Peru,Peru La Libertad,Peru La Libertad Virú,Peru La Libertad Virú Guadalupito
051140000,,,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque ,Peru Lambayeque  
051140100,,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo 
051140101,Chiclayo,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Chiclayo
051140102,Chongoyape,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Chongoyape
051140103,Eten,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Eten
051140104,Eten Puerto,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Eten Puerto
051140105,José Leonardo Ortiz,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo José Leonardo Ortiz
051140106,La Victoria,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo La Victoria
051140107,Lagunas,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Lagunas
051140108,Monsefu,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Monsefu
051140109,Nueva Arica,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Nueva Arica
051140110,Oyotun,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Oyotun
051140111,Picsi,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Picsi
051140112,Pimentel,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Pimentel
051140113,Reque,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Reque
051140114,Santa Rosa,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Santa Rosa
051140115,Saña,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Saña
051140116,Cayalti,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Cayalti
051140117,Patapo,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Patapo
051140118,Pomalca,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Pomalca
051140119,Pucala,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Pucala
051140120,Tuman,Chiclayo,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Chiclayo,Peru Lambayeque Chiclayo Tuman
051140200,,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe 
051140201,Ferreñafe,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Ferreñafe
051140202,Cañaris,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Cañaris
051140203,Incahuasi,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Incahuasi
051140204,Manuel Antonio Mesones Muro,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Manuel Antonio Mesones Muro
051140205,Pitipo,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Pitipo
051140206,Pueblo Nuevo,Ferreñafe,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Ferreñafe,Peru Lambayeque Ferreñafe Pueblo Nuevo
051140300,,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque 
051140301,Lambayeque,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Lambayeque
051140302,Chochope,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Chochope
051140303,Illimo,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Illimo
051140304,Jayanca,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Jayanca
051140305,Mochumi,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Mochumi
051140306,Morrope,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Morrope
051140307,Motupe,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Motupe
051140308,Olmos,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Olmos
051140309,Pacora,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Pacora
051140310,Salas,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Salas
051140311,San José,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque San José
051140312,Tucume,Lambayeque,Lambayeque,Peru,Peru Lambayeque,Peru Lambayeque Lambayeque,Peru Lambayeque Lambayeque Tucume
051150000,,,Lima,Peru,Peru Lima,Peru Lima ,Peru Lima  
051150100,,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima 
051150101,Lima,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Lima
051150102,Ancón,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Ancón
051150103,Ate,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Ate
051150104,Barranco,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Barranco
051150105,Breña,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Breña
051150106,Carabayllo,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Carabayllo
051150107,Chaclacayo,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Chaclacayo
051150108,Chorrillos,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Chorrillos
051150109,Cieneguilla,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Cieneguilla
051150110,Comas,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Comas
051150111,El Agustino,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima El Agustino
051150112,Independencia,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Independencia
051150113,Jesús María,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Jesús María
051150114,La Molina,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima La Molina
051150115,La Victoria,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima La Victoria
051150116,Lince,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Lince
051150117,Los Olivos,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Los Olivos
051150118,Lurigancho,Lima,Lima,Peru,Peru Lima,Peru Lima Lima,Peru Lima Lima Lurigancho
